id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup
142612,15726589,Yeh,604,Spain,Female,34.0,1,69423.43,1,1.0,1.0,90977.48,0,3
142617,15665327,Palermo,641,Spain,Female,41.0,1,131390.73,1,1.0,1.0,88890.75,0,4
142626,15700813,L?,718,Spain,Male,38.0,8,0.0,2,1.0,1.0,143096.32,0,3
142629,15749345,T'ao,590,Spain,Male,31.0,3,0.0,1,1.0,1.0,159084.37,0,3
142638,15809838,Moore,723,Spain,Male,30.0,1,0.0,2,0.0,0.0,735.79,0,3
142641,15643215,Aksyonov,710,Spain,Male,28.0,9,0.0,2,0.0,0.0,96131.47,0,2
142642,15749119,Santiago,710,Spain,Female,31.0,5,0.0,2,1.0,0.0,112289.06,0,3
142644,15632185,Morrison,565,Spain,Male,47.0,2,82228.67,1,0.0,1.0,71359.78,0,4
142651,15775306,Stevens,421,Spain,Male,40.0,4,161766.87,1,1.0,1.0,92381.01,0,4
142654,15697318,Hsia,616,Spain,Male,30.0,8,0.0,2,0.0,1.0,159843.32,0,3
142657,15590011,Hughes,587,Spain,Male,46.0,7,0.0,1,0.0,0.0,135180.11,1,4
142658,15669414,Walker,599,Spain,Male,36.0,2,0.0,2,1.0,1.0,181499.77,0,3
142660,15697588,Y?,591,Spain,Female,39.0,8,0.0,2,1.0,0.0,26261.88,0,3
142664,15601594,Hsia,592,Spain,Female,29.0,6,141237.33,1,1.0,1.0,173486.01,0,2
142666,15598097,Obielumani,676,Spain,Male,22.0,8,92615.96,1,1.0,1.0,86022.66,0,2
142672,15741643,Chiang,600,Spain,Male,38.0,9,177657.35,1,0.0,1.0,77142.85,0,3
142680,15585835,Yegorova,712,Spain,Female,54.0,1,132837.4,1,0.0,1.0,51587.9,0,5
142685,15613017,Onyemachukwu,627,Spain,Male,59.0,9,0.0,1,1.0,1.0,112132.86,0,5
142686,15754929,Ugochukwu,629,Spain,Male,38.0,7,0.0,1,1.0,1.0,64488.0,0,3
142689,15626147,Ritchie,703,Spain,Male,33.0,7,0.0,1,1.0,1.0,57898.58,0,3
142690,15766649,Chiawuotu,540,Spain,Female,47.0,8,116324.73,1,1.0,0.0,91403.94,0,4
142691,15671293,Mazzanti,615,Spain,Female,34.0,8,0.0,1,1.0,1.0,156774.75,0,3
142695,15581811,Chukwudi,678,Spain,Male,30.0,2,0.0,1,0.0,0.0,16146.0,1,3
142701,15686538,Nixon,522,Spain,Female,41.0,8,0.0,2,1.0,0.0,176780.39,0,4
142702,15737888,Hollis,610,Spain,Female,31.0,6,107784.65,1,1.0,1.0,141706.43,0,3
142704,15673055,Ts'ao,699,Spain,Female,39.0,7,0.0,2,0.0,1.0,6203.66,0,3
142705,15621457,Lo,600,Spain,Female,46.0,5,144880.34,1,1.0,1.0,128521.16,1,4
142708,15588939,Okechukwu,627,Spain,Female,28.0,7,72664.6,1,1.0,1.0,96462.42,0,2
142719,15690647,Rogers,582,Spain,Female,41.0,6,143350.41,1,1.0,1.0,44506.09,0,4
142721,15753831,Cox,642,Spain,Male,32.0,9,100433.8,2,1.0,0.0,39768.59,0,3
142726,15670039,Fanucci,695,Spain,Female,39.0,2,0.0,2,1.0,1.0,106851.7,0,3
142728,15679299,Walker,735,Spain,Male,47.0,7,0.0,1,1.0,0.0,114795.61,0,4
142729,15658100,Piccio,695,Spain,Female,42.0,0,0.0,2,0.0,1.0,140724.64,0,4
142730,15679663,Nnaife,561,Spain,Female,36.0,7,0.0,2,0.0,1.0,101348.88,0,3
142731,15672027,Milne,654,Spain,Male,47.0,9,0.0,1,1.0,1.0,158420.14,1,4
142749,15731267,Pendergrass,754,Spain,Female,32.0,2,0.0,2,1.0,1.0,51454.06,0,3
142755,15687421,Olisaemeka,678,Spain,Female,38.0,8,0.0,2,1.0,1.0,126728.27,0,3
142759,15731555,Shah,604,Spain,Male,40.0,10,155455.43,1,1.0,0.0,113581.85,1,4
142764,15607098,Chinedum,660,Spain,Male,37.0,5,91835.16,2,0.0,0.0,138280.17,1,3
142768,15632437,Onyemere,717,Spain,Female,33.0,3,140137.76,1,0.0,1.0,177822.36,0,3
142774,15728167,Maclean,662,Spain,Female,51.0,9,0.0,1,1.0,0.0,146511.2,1,5
142776,15695879,Rizzo,549,Spain,Male,27.0,2,0.0,2,1.0,0.0,142730.27,0,2
142779,15718588,Tuan,641,Spain,Male,38.0,8,0.0,2,1.0,1.0,127058.61,0,3
142786,15753337,Chiang,628,Spain,Male,29.0,7,121355.59,1,1.0,1.0,156793.28,0,2
142792,15586699,Whitehead,644,Spain,Male,32.0,3,0.0,2,0.0,0.0,142331.85,0,3
142805,15743538,Manna,686,Spain,Female,47.0,7,151325.18,1,1.0,0.0,140579.31,0,4
142813,15662727,Hsia,805,Spain,Male,40.0,5,0.0,2,1.0,0.0,114731.71,0,4
142814,15776951,Obielumani,501,Spain,Male,38.0,1,0.0,2,1.0,1.0,50299.17,0,3
142824,15789924,Ch'iu,687,Spain,Female,33.0,8,0.0,2,1.0,0.0,823.38,0,3
142832,15571873,Brient,637,Spain,Female,37.0,3,0.0,1,1.0,1.0,123973.54,0,3
142840,15697310,Ts'ai,594,Spain,Female,46.0,9,0.0,1,1.0,1.0,131886.46,1,4
142841,15792605,Tsao,627,Spain,Female,56.0,3,97612.12,1,1.0,0.0,136053.79,0,5
142850,15812888,Onochie,632,Spain,Male,38.0,4,80958.92,1,1.0,1.0,168843.34,0,3
142856,15809838,Moore,723,Spain,Male,50.0,1,0.0,3,0.0,0.0,735.79,1,5
142859,15688085,Eluemuno,714,Spain,Female,38.0,7,0.0,2,0.0,1.0,133835.45,0,3
142860,15630641,Rizzo,635,Spain,Male,26.0,3,0.0,1,1.0,0.0,140949.78,0,2
142868,15592570,Marino,655,Spain,Female,35.0,8,0.0,2,0.0,1.0,56759.79,0,3
142872,15781129,Montgomery,687,Spain,Male,38.0,8,69434.4,2,1.0,1.0,66580.13,0,3
142876,15698932,Walker,592,Spain,Male,38.0,8,0.0,2,1.0,1.0,80120.19,0,3
142882,15693376,Buchi,614,Spain,Female,43.0,8,0.0,2,1.0,1.0,148623.43,0,4
142888,15697028,Scott,663,Spain,Male,19.0,1,127649.64,1,1.0,0.0,40368.65,0,1
142898,15722409,Ritchie,693,Spain,Male,47.0,8,0.0,2,1.0,1.0,80149.27,0,4
142899,15580149,Fowler,638,Spain,Male,57.0,7,131414.76,1,0.0,1.0,43889.41,0,5
142907,15608916,Folliero,714,Spain,Male,45.0,9,97257.18,1,1.0,0.0,159483.61,0,4
142909,15790497,Holt,503,Spain,Male,38.0,4,0.0,1,0.0,0.0,136506.86,1,3
142910,15607557,Yobachukwu,687,Spain,Male,39.0,9,107552.01,1,1.0,1.0,122917.43,0,3
142922,15607275,Ch'ang,611,Spain,Female,51.0,7,206014.94,2,0.0,1.0,42774.84,1,5
142925,15610403,Brown,652,Spain,Female,29.0,7,0.0,2,1.0,1.0,28407.4,0,2
142927,15751158,Calabresi,597,Spain,Female,27.0,5,0.0,3,1.0,0.0,134595.63,1,2
142934,15661591,Feng,644,Spain,Female,30.0,1,124037.28,2,1.0,1.0,146636.44,0,3
142938,15807340,Aksakova,718,Spain,Female,30.0,5,0.0,2,1.0,1.0,62903.44,0,3
142944,15796336,Chang,786,Spain,Female,34.0,5,0.0,1,1.0,0.0,117034.32,0,3
142945,15722409,Herz,604,Spain,Female,43.0,1,111094.05,2,1.0,1.0,189428.75,0,4
142948,15734312,Kang,577,Spain,Male,43.0,7,0.0,2,1.0,1.0,149457.81,0,4
142949,15782181,Greco,592,Spain,Male,35.0,10,80285.16,2,1.0,0.0,72678.75,0,3
142951,15603749,Fiorentini,461,Spain,Female,42.0,6,0.0,2,1.0,0.0,18082.06,0,4
142960,15757912,Lu,733,Spain,Male,40.0,9,0.0,2,1.0,0.0,83479.12,0,4
142961,15596961,Hsing,582,Spain,Male,34.0,9,0.0,1,1.0,0.0,147090.69,0,3
142962,15588533,Hsueh,682,Spain,Female,41.0,2,0.0,2,1.0,1.0,137791.07,0,4
142974,15571059,Chiu,663,Spain,Male,38.0,10,0.0,2,0.0,1.0,185855.21,0,3
142976,15594577,Genovese,589,Spain,Male,36.0,7,0.0,2,1.0,1.0,161329.49,0,3
142988,15813876,Chinomso,732,Spain,Male,34.0,1,0.0,1,0.0,1.0,94875.84,0,3
142989,15794479,Brookes,657,Spain,Male,67.0,6,119785.47,2,1.0,0.0,107534.32,0,6
142990,15809836,Nwachukwu,590,Spain,Male,36.0,7,121213.61,2,0.0,1.0,127055.96,0,3
142992,15798521,Nnachetam,850,Spain,Male,32.0,7,91068.56,1,1.0,0.0,30807.02,0,3
142994,15727489,H?,682,Spain,Male,31.0,2,0.0,2,0.0,1.0,71862.79,0,3
143007,15648136,Green,658,Spain,Male,40.0,9,152812.58,1,0.0,1.0,166682.57,0,4
143015,15767894,Nwankwo,561,Spain,Male,28.0,2,0.0,2,0.0,0.0,143635.35,0,2
143018,15602801,Pinto,616,Spain,Female,29.0,2,0.0,1,1.0,0.0,132028.33,0,2
143021,15618750,Palerma,632,Spain,Male,28.0,0,103362.14,1,1.0,0.0,87985.2,1,2
143028,15737047,Weatherford,754,Spain,Male,31.0,0,0.0,1,0.0,1.0,73881.68,0,3
143032,15741875,Williamson,850,Spain,Male,46.0,3,104833.79,1,0.0,0.0,71911.3,0,4
143036,15705735,Onyekachi,577,Spain,Male,44.0,3,0.0,2,1.0,1.0,135008.92,0,4
143038,15641490,K?,627,Spain,Male,39.0,6,101070.74,1,1.0,0.0,105986.01,0,3
143039,15698028,Chiekwugo,766,Spain,Female,33.0,6,0.0,2,0.0,0.0,52861.99,0,3
143044,15614116,Iweobiegbunam,598,Spain,Male,40.0,7,0.0,2,1.0,1.0,148737.14,0,4
143048,15802570,Hsia,646,Spain,Male,42.0,3,0.0,2,1.0,0.0,162858.29,0,4
143052,15752838,Grigoryeva,728,Spain,Male,30.0,7,0.0,1,1.0,1.0,54560.79,0,3
143062,15621687,Scott,656,Spain,Male,47.0,7,127818.52,1,1.0,0.0,163714.92,1,4
143076,15705281,Burt,648,Spain,Male,37.0,9,0.0,1,1.0,0.0,78744.39,0,3
143081,15752631,Nwebube,449,Spain,Male,30.0,5,0.0,1,1.0,0.0,172495.81,0,3
143082,15738291,Tung,741,Spain,Male,39.0,5,0.0,2,1.0,1.0,181204.86,0,3
143083,15691709,Chiu,613,Spain,Male,31.0,7,99786.7,1,1.0,0.0,177096.95,0,3
143086,15676519,George,678,Spain,Female,61.0,5,0.0,2,1.0,0.0,150227.85,0,6
143088,15804787,Onyemauchechukwu,686,Spain,Female,47.0,2,0.0,2,1.0,0.0,54227.06,0,4
143089,15797219,Martin,773,Spain,Male,49.0,0,92783.68,1,1.0,0.0,50839.85,0,4
143097,15694237,Palerma,710,Spain,Female,51.0,4,128914.97,1,0.0,1.0,191746.23,0,5
143105,15589974,Toscani,593,Spain,Male,38.0,7,0.0,2,1.0,0.0,97623.02,0,3
143114,15613673,Chin,652,Spain,Male,37.0,7,135070.58,2,0.0,1.0,105618.14,0,3
143117,15752137,McElroy,795,Spain,Male,33.0,7,138162.41,1,1.0,1.0,113926.31,0,3
143127,15584897,Hsia,727,Spain,Male,38.0,1,0.0,2,0.0,1.0,51113.13,0,3
143130,15625080,Parkin,745,Spain,Female,54.0,3,0.0,1,1.0,0.0,173912.29,0,5
143148,15594041,Fanucci,691,Spain,Female,41.0,3,138734.94,1,1.0,0.0,90020.74,0,4
143152,15664521,Ritchie,719,Spain,Male,28.0,8,0.0,2,1.0,0.0,16087.91,0,2
143158,15643487,Mason,831,Spain,Male,49.0,8,0.0,2,0.0,0.0,54871.02,1,4
143161,15791216,Sun,637,Spain,Male,37.0,8,0.0,2,1.0,1.0,182633.22,0,3
143164,15677908,Gilbert,552,Spain,Female,42.0,6,0.0,1,1.0,0.0,195692.3,0,4
143172,15568006,Iqbal,651,Spain,Female,33.0,8,0.0,2,1.0,0.0,11710.4,0,3
143176,15651450,Hs?,498,Spain,Male,31.0,2,161254.76,1,0.0,0.0,125850.88,0,3
143179,15612140,Wilson,598,Spain,Male,32.0,5,96418.09,1,1.0,0.0,131644.41,0,3
143192,15814430,Ma,747,Spain,Male,46.0,9,0.0,2,0.0,1.0,32430.94,0,4
143193,15704769,Chukwuebuka,613,Spain,Male,30.0,5,136657.52,1,1.0,0.0,151762.81,0,3
143198,15683416,Tuan,684,Spain,Male,29.0,8,0.0,2,0.0,1.0,88890.03,0,2
143202,15583595,Nworie,629,Spain,Male,40.0,9,0.0,1,1.0,0.0,140898.78,1,4
143203,15590820,Ts'ui,561,Spain,Male,37.0,4,0.0,1,1.0,0.0,162449.18,0,3
143210,15708904,Ch'ang,694,Spain,Male,35.0,3,98878.76,1,1.0,1.0,121365.17,0,3
143217,15783862,Maclean,645,Spain,Male,28.0,2,85812.84,2,1.0,1.0,172097.27,0,2
143222,15641690,Hsiao,681,Spain,Male,35.0,7,0.0,1,0.0,0.0,163714.92,0,3
143227,15792934,Efremov,732,Spain,Male,29.0,7,120822.86,2,0.0,1.0,43932.43,0,2
143237,15770554,Ejimofor,756,Spain,Male,40.0,9,153040.03,1,0.0,1.0,62825.03,0,4
143242,15771573,Okeke,710,Spain,Male,34.0,9,156586.54,1,1.0,0.0,120591.12,0,3
143245,15700714,Fanucci,756,Spain,Male,37.0,4,0.0,1,1.0,1.0,199293.78,0,3
143247,15738785,Kang,545,Spain,Male,26.0,7,0.0,2,0.0,1.0,156598.23,0,2
143248,15688619,Scott,718,Spain,Male,36.0,3,105266.32,1,1.0,1.0,193724.51,0,3
143259,15652808,Watson,724,Spain,Female,32.0,2,145553.07,1,1.0,1.0,31484.76,0,3
143260,15752084,Nnonso,762,Spain,Female,41.0,9,0.0,2,1.0,0.0,180622.44,0,4
143266,15609733,Fanucci,542,Spain,Male,35.0,5,141449.56,2,1.0,0.0,70899.25,0,3
143274,15736420,Congreve,683,Spain,Male,27.0,4,0.0,2,1.0,1.0,22404.64,0,2
143275,15571415,Frolov,844,Spain,Male,39.0,6,0.0,2,1.0,1.0,87941.83,0,3
143279,15672433,Rizzo,662,Spain,Female,38.0,5,0.0,2,1.0,0.0,83319.73,0,3
143287,15593976,Aksyonova,708,Spain,Female,45.0,7,111827.49,1,1.0,0.0,167038.16,0,4
143292,15780088,Porter,607,Spain,Male,35.0,3,0.0,2,1.0,0.0,177747.72,0,3
143296,15692730,Chia,618,Spain,Male,41.0,5,165350.61,2,1.0,1.0,51531.89,0,4
143299,15708534,Afamefuna,524,Spain,Female,64.0,5,0.0,1,1.0,1.0,173576.71,1,6
143301,15806596,Y?an,629,Spain,Female,44.0,8,83575.56,1,1.0,1.0,145937.08,0,4
143304,15627999,Taylor,590,Spain,Male,30.0,5,0.0,2,1.0,0.0,83090.35,0,3
143312,15775803,Cawker,841,Spain,Male,41.0,1,0.0,1,0.0,1.0,193093.77,0,4
143315,15572761,Hsia,731,Spain,Male,29.0,2,0.0,2,1.0,1.0,126823.6,0,2
143316,15639117,Sorenson,639,Spain,Female,34.0,6,0.0,1,1.0,0.0,582.59,0,3
143318,15728693,Walker,628,Spain,Male,35.0,9,100212.69,1,1.0,1.0,81433.46,0,3
143324,15616380,Yashina,717,Spain,Male,26.0,1,0.0,2,0.0,1.0,176964.52,0,2
143327,15808930,Mai,592,Spain,Female,37.0,3,0.0,2,1.0,1.0,4606.97,0,3
143329,15582910,McClinton,662,Spain,Male,33.0,7,0.0,2,0.0,1.0,79691.4,0,3
143331,15798024,Riggs,598,Spain,Male,52.0,3,169848.81,1,1.0,0.0,74849.64,1,5
143332,15716357,Obiajulu,679,Spain,Male,33.0,9,0.0,2,0.0,1.0,141756.32,0,3
143336,15689322,Bevan,641,Spain,Female,31.0,1,153316.14,1,1.0,1.0,59927.99,0,3
143337,15661755,Chukwukere,672,Spain,Male,46.0,7,105473.84,1,1.0,1.0,149972.13,0,4
143347,15589320,Sagese,582,Spain,Male,34.0,8,0.0,1,1.0,1.0,76510.46,0,3
143349,15633274,Tung,645,Spain,Female,32.0,6,0.0,2,1.0,1.0,111893.09,0,3
143350,15682955,Hargreaves,637,Spain,Male,34.0,1,0.0,2,1.0,0.0,138527.56,0,3
143354,15756901,Calabresi,677,Spain,Female,36.0,6,0.0,2,1.0,0.0,57675.52,0,3
143360,15615430,Lai,660,Spain,Male,23.0,4,0.0,1,1.0,0.0,90490.33,0,2
143363,15681776,Chukwukadibia,634,Spain,Male,28.0,10,114422.75,1,0.0,1.0,175795.87,0,2
143364,15644882,Tuan,706,Spain,Male,30.0,10,0.0,2,1.0,0.0,149550.95,0,3
143372,15693814,Niu,806,Spain,Male,25.0,9,0.0,2,1.0,1.0,18461.9,0,2
143376,15733141,Lo,763,Spain,Male,33.0,3,119336.29,1,0.0,0.0,166677.54,1,3
143380,15609011,Mazzanti,773,Spain,Male,38.0,6,115462.09,1,1.0,1.0,56794.92,0,3
143381,15807312,Yeh,607,Spain,Male,33.0,1,0.0,3,0.0,0.0,187343.4,1,3
143393,15781574,Nnaife,646,Spain,Female,31.0,9,0.0,2,1.0,1.0,94564.84,0,3
143398,15752409,Johnson,627,Spain,Female,35.0,8,0.0,2,1.0,1.0,47915.04,0,3
143406,15591344,Ritchie,554,Spain,Female,44.0,2,122917.71,1,1.0,0.0,62487.97,1,4
143410,15643635,Quaife,704,Spain,Male,55.0,9,133681.78,1,1.0,0.0,181605.85,0,5
143414,15759499,Shih,639,Spain,Male,40.0,7,0.0,2,1.0,0.0,65801.44,0,4
143415,15580203,Kennedy,674,Spain,Male,58.0,2,120193.42,1,0.0,0.0,100130.95,1,5
143417,15693813,Yobachukwu,651,Spain,Male,39.0,1,0.0,2,1.0,0.0,149892.79,0,3
143418,15782574,Warner,624,Spain,Male,35.0,1,0.0,2,0.0,0.0,76551.7,0,3
143427,15732299,Boniwell,756,Spain,Male,67.0,4,0.0,1,1.0,0.0,93081.87,0,6
143428,15769980,Tsao,581,Spain,Male,29.0,5,0.0,2,1.0,1.0,161407.48,0,2
143431,15649418,Ts'ai,730,Spain,Female,32.0,7,0.0,2,1.0,0.0,162812.58,0,3
143436,15774551,K'ung,529,Spain,Female,32.0,3,93616.35,2,0.0,0.0,98348.66,0,3
143442,15814757,Carter,477,Spain,Male,34.0,4,0.0,2,1.0,1.0,184061.17,0,3
143454,15603088,Y?an,644,Spain,Female,47.0,8,0.0,1,1.0,0.0,175314.87,1,4
143456,15612084,Purdy,526,Spain,Male,39.0,2,94773.11,1,1.0,0.0,189426.39,1,3
143457,15593468,P'eng,757,Spain,Male,28.0,6,0.0,2,1.0,1.0,171762.87,0,2
143458,15808960,Gartrell,590,Spain,Male,51.0,6,128509.63,3,1.0,0.0,79450.61,1,5
143460,15809057,Lu,600,Spain,Female,27.0,6,0.0,1,1.0,1.0,172031.22,1,2
143463,15765257,Hsieh,565,Spain,Female,34.0,4,0.0,2,1.0,1.0,125302.67,0,3
143470,15685865,Hsia,691,Spain,Female,29.0,9,0.0,2,1.0,0.0,169964.7,0,2
143473,15789955,Tien,698,Spain,Male,39.0,6,0.0,1,1.0,0.0,86701.4,0,3
143481,15690939,T'ien,778,Spain,Female,32.0,9,0.0,1,1.0,0.0,81425.61,0,3
143483,15579714,Nkemakolam,639,Spain,Female,36.0,8,0.0,2,1.0,0.0,153771.8,0,3
143484,15651585,Power,661,Spain,Male,35.0,8,0.0,2,1.0,1.0,83052.03,0,3
143485,15598877,Chu,751,Spain,Male,22.0,8,115961.51,1,1.0,1.0,126551.49,0,2
143489,15597974,Whitehead,616,Spain,Male,32.0,7,0.0,2,0.0,1.0,68701.02,0,3
143503,15778024,Hsueh,578,Spain,Female,33.0,6,0.0,2,0.0,1.0,140937.91,0,3
143520,15691910,Lu,663,Spain,Male,30.0,9,0.0,3,1.0,0.0,101371.05,0,3
143523,15673371,H?,730,Spain,Male,38.0,2,0.0,1,1.0,1.0,152733.96,0,3
143525,15581520,Hsing,619,Spain,Male,28.0,4,131404.57,1,0.0,1.0,73462.14,1,2
143535,15688917,Tung,593,Spain,Female,28.0,5,0.0,2,1.0,1.0,52865.82,0,2
143544,15775295,Chukwuraenye,729,Spain,Female,43.0,5,0.0,2,1.0,0.0,116977.89,0,4
143546,15682467,Biryukov,638,Spain,Female,48.0,1,0.0,1,0.0,0.0,140763.18,0,4
143550,15702468,P'eng,719,Spain,Male,28.0,6,126598.99,1,1.0,0.0,147035.44,0,2
143555,15605059,Lucciano,632,Spain,Male,35.0,3,0.0,2,1.0,0.0,112366.98,0,3
143560,15739357,Milani,667,Spain,Male,29.0,7,0.0,2,1.0,0.0,176932.34,0,2
143569,15809830,Nwachinemelu,667,Spain,Male,38.0,8,0.0,2,1.0,1.0,84872.66,0,3
143575,15571244,Tung,745,Spain,Male,35.0,1,0.0,1,1.0,0.0,116581.1,0,3
143580,15713517,P'eng,513,Spain,Female,29.0,3,83286.56,1,1.0,0.0,122547.58,0,2
143582,15626452,Fiorentini,653,Spain,Male,41.0,8,93320.71,1,1.0,1.0,84490.75,0,4
143591,15569079,Shih,474,Spain,Female,49.0,3,0.0,2,1.0,0.0,93888.19,1,4
143594,15759684,Ting,528,Spain,Female,57.0,7,176227.07,2,0.0,1.0,139481.53,1,5
143596,15772933,Tsao,569,Spain,Male,36.0,3,0.0,2,1.0,0.0,143635.36,0,3
143600,15741417,Chibuzo,624,Spain,Female,64.0,7,119656.45,2,1.0,1.0,4595.05,0,6
143608,15654379,Onwuatuegwu,627,Spain,Male,59.0,4,0.0,2,1.0,1.0,27435.41,0,5
143610,15811343,O'Donnell,554,Spain,Female,41.0,8,143680.47,1,1.0,1.0,141152.28,1,4
143611,15751593,H?,794,Spain,Female,37.0,7,74323.2,1,1.0,1.0,128882.66,0,3
143637,15642816,Hs?,687,Spain,Male,36.0,10,0.0,1,1.0,0.0,83064.49,0,3
143640,15686975,Folliero,641,Spain,Male,53.0,1,0.0,2,1.0,0.0,84460.18,1,5
143644,15697042,Shih,678,Spain,Female,35.0,5,138523.7,1,1.0,1.0,56787.8,0,3
143648,15774103,Chiazagomekpere,659,Spain,Female,41.0,9,133628.09,1,1.0,0.0,143980.28,1,4
143651,15588670,Hsueh,739,Spain,Male,37.0,2,0.0,2,1.0,1.0,173464.43,0,3
143654,15663438,Kuo,588,Spain,Female,45.0,4,119912.19,1,1.0,0.0,64872.56,1,4
143664,15675518,Charlton,499,Spain,Female,53.0,1,75225.53,2,0.0,1.0,144849.1,0,5
143674,15761497,Palerma,710,Spain,Female,33.0,4,0.0,2,1.0,1.0,94440.03,0,3
143677,15667460,Calabresi,717,Spain,Male,46.0,2,124593.23,1,1.0,1.0,121053.19,1,4
143681,15681655,Okagbue,592,Spain,Male,50.0,5,0.0,1,1.0,1.0,116971.19,1,5
143684,15785865,Shih,589,Spain,Male,41.0,9,0.0,2,1.0,1.0,10472.31,0,4
143689,15606003,Abramowitz,566,Spain,Female,54.0,3,0.0,3,1.0,1.0,3626.47,1,5
143690,15737310,Genovese,498,Spain,Female,48.0,2,109044.81,1,0.0,1.0,198193.67,0,4
143695,15676835,Lujan,675,Spain,Female,37.0,6,0.0,2,1.0,0.0,180593.48,0,3
143698,15631406,Lo,605,Spain,Male,36.0,1,87612.64,1,1.0,0.0,139161.64,1,3
143702,15682928,Hao,752,Spain,Female,35.0,5,0.0,2,1.0,1.0,131301.74,0,3
143704,15633141,Robinson,667,Spain,Female,44.0,2,108867.0,1,0.0,0.0,69011.66,0,4
143706,15776844,Hao,527,Spain,Female,38.0,3,0.0,2,1.0,1.0,55500.17,1,3
143707,15633666,Efremov,638,Spain,Female,33.0,7,123870.07,1,1.0,0.0,97794.71,1,3
143709,15597913,Hsia,669,Spain,Male,31.0,6,0.0,1,1.0,1.0,1713.1,0,3
143710,15690169,Onwughara,687,Spain,Female,35.0,4,0.0,1,1.0,0.0,47880.71,1,3
143712,15661670,Onyinyechukwuka,717,Spain,Male,28.0,8,0.0,2,0.0,0.0,131286.75,0,2
143713,15603750,Kuo,509,Spain,Male,34.0,1,125851.83,3,1.0,0.0,51637.67,1,3
143721,15641170,Arbour,708,Spain,Male,37.0,2,133889.35,1,1.0,1.0,64815.05,0,3
143726,15662955,Hsia,587,Spain,Male,45.0,0,0.0,1,1.0,0.0,185599.9,1,4
143727,15809837,Chuang,559,Spain,Female,46.0,2,0.0,2,0.0,0.0,51670.52,0,4
143731,15775663,Teng,715,Spain,Female,35.0,10,0.0,2,1.0,1.0,72945.61,0,3
143732,15737977,Aksyonova,597,Spain,Female,60.0,7,0.0,1,1.0,1.0,75848.22,0,6
143733,15604576,Robb,850,Spain,Female,35.0,3,96763.89,2,1.0,0.0,172450.04,0,3
143741,15713608,Tuan,807,Spain,Male,42.0,6,0.0,2,1.0,1.0,34827.43,0,4
143747,15607301,Hsing,689,Spain,Male,38.0,10,0.0,2,0.0,0.0,88729.67,0,3
143749,15693926,Graham,764,Spain,Male,37.0,4,113607.47,1,1.0,0.0,91094.46,1,3
143751,15708904,K?,584,Spain,Male,39.0,7,165350.61,1,1.0,0.0,136521.82,1,3
143752,15736302,Oguejiofor,725,Spain,Female,43.0,2,113817.06,1,1.0,0.0,158420.14,0,4
143759,15700575,T'ien,622,Spain,Male,37.0,8,0.0,1,1.0,0.0,126875.62,0,3
143762,15707946,Gartrell,525,Spain,Male,39.0,7,0.0,3,1.0,0.0,145551.9,1,3
143766,15717307,Mazzi,635,Spain,Male,33.0,6,113979.36,1,1.0,1.0,79580.62,0,3
143770,15626900,Zikoranachidimma,624,Spain,Male,33.0,7,114427.86,1,1.0,0.0,178373.43,0,3
143773,15692697,Calabresi,676,Spain,Male,26.0,3,115345.81,1,1.0,0.0,81776.84,0,2
143781,15734365,Hsueh,579,Spain,Male,39.0,5,0.0,2,0.0,1.0,39891.84,0,3
143786,15744368,Yeh,697,Spain,Male,45.0,8,0.0,1,0.0,1.0,131736.14,0,4
143787,15649430,Ts'ui,775,Spain,Female,31.0,4,0.0,2,0.0,1.0,121866.87,0,3
143792,15582797,Ch'iu,477,Spain,Male,56.0,1,128929.88,1,1.0,0.0,178512.52,1,5
143798,15576550,Ugochukwu,619,Spain,Male,38.0,1,0.0,2,1.0,0.0,112442.63,0,3
143803,15605072,Douglas,638,Spain,Female,42.0,5,145860.98,1,1.0,1.0,142763.51,0,4
143807,15657812,Ch'iu,682,Spain,Female,44.0,5,134032.01,1,1.0,1.0,144290.97,0,4
143810,15738721,Graham,773,Spain,Male,41.0,7,102827.44,1,0.0,1.0,64595.25,0,4
143813,15762048,Hs?,577,Spain,Male,34.0,8,92716.96,1,1.0,0.0,123591.09,1,3
143818,15798532,Lucchese,479,Spain,Female,26.0,1,0.0,2,0.0,1.0,173498.45,0,2
143823,15707505,Tien,850,Spain,Male,30.0,7,156948.43,1,1.0,1.0,153667.15,0,3
143826,15590820,Iloerika,613,Spain,Male,33.0,5,0.0,2,1.0,0.0,151827.35,0,3
143828,15609083,Tretiakova,544,Spain,Female,26.0,6,0.0,1,1.0,0.0,100200.4,0,2
143837,15667632,Ch'in,479,Spain,Male,25.0,6,0.0,2,1.0,1.0,157036.29,0,2
143844,15687079,King,646,Spain,Male,36.0,10,115462.02,1,1.0,0.0,40421.87,0,3
143848,15632665,Hao,613,Spain,Male,39.0,2,0.0,2,1.0,1.0,76637.55,0,3
143849,15651342,Hsueh,679,Spain,Male,21.0,2,129830.24,2,0.0,1.0,83020.45,0,2
143851,15809847,Lu,668,Spain,Female,46.0,0,0.0,2,0.0,0.0,29388.02,0,4
143854,15744044,Milne,567,Spain,Female,32.0,4,108760.27,2,1.0,1.0,103726.71,0,3
143866,15678412,Narelle,697,Spain,Male,45.0,6,136953.47,1,1.0,1.0,129654.22,0,4
